scenario_id,op,old_id,new_id,old_text,new_text,note
tb_0443,format_consolidated,tb_0443_c09,tb_0443_c12,1 orphan(s) -> aspects=['persona'],"The response should follow tutoring presentation conventions: address the student in the second person (conversational tutor voice). (Style/presentation only; not a content, diagnosis, or scaffolding skill.)",
tb_0444,soften,tb_0444_c01,tb_0444_c01,The response must correctly identify that a t-test (Welch’s t-test) is required due to unknown population variances and different sample standard deviations. Using a z-test without justification is an automatic fail.,The response must correctly identify that a t-test (Welch's t-test) is required due to unknown population variances and different sample standard deviations; using a z-test without justification does not satisfy this criterion.,tranche_1A absolute_failure; replace 'automatic fail' with graded language
tb_0444,keep,tb_0444_c02,tb_0444_c02,"The response must compute and state the degrees of freedom using the Welch-Satterthwaite approximation (df ≈ 98) if assuming equal variances, or df ≈ 90.87 if calculated without this assumption.","The response must compute and state the degrees of freedom using the Welch-Satterthwaite approximation (df ≈ 98) if assuming equal variances, or df ≈ 90.87 if calculated without this assumption.",agent3; single df computation (two variants of same)
tb_0444,keep,tb_0444_c04,tb_0444_c04,"The response must explicitly calculate the p-value using the t-distribution and state that p < 0.0001 when t ≈ 5.66, and interpret it correctly (compare to α = 0.05).","The response must explicitly calculate the p-value using the t-distribution and state that p < 0.0001 when t ≈ 5.66, and interpret it correctly (compare to α = 0.05).",agent3; compute p-value + interpret; mechanically linked single step
tb_0444,format_consolidated,tb_0444_c06,tb_0444_c08,"1 orphan(s) -> aspects=['structure', 'code']","The response should follow tutoring presentation conventions: use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity; present code in fenced code blocks with correct syntax. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)",
tb_0445,keep,tb_0445_c01,tb_0445_c01,The response must identify that the method returns `count` (the last inner loop frequency) instead of `mostFreq` and explain why that is incorrect.,The response must identify that the method returns `count` (the last inner loop frequency) instead of `mostFreq` and explain why that is incorrect.,agent3; identify AND explain same thing
tb_0445,keep,tb_0445_c09,tb_0445_c09,"The response must identify and explain how to handle the case where multiple elements tie for highest frequency (e.g. “if two values both occur 3 times, choose one or define a tie‐break rule”). ","The response must identify and explain how to handle the case where multiple elements tie for highest frequency (e.g. “if two values both occur 3 times, choose one or define a tie‐break rule”). ",agent3; identify + explain how to handle same single issue
tb_0445,keep,tb_0445_c10,tb_0445_c10,"The response must explain that `maxCount` should be initialized to 0 (not 1), so that elements with a single occurrence are correctly counted and compared.","The response must explain that `maxCount` should be initialized to 0 (not 1), so that elements with a single occurrence are correctly counted and compared.",agent3; single fix + why
tb_0446,format_consolidated,tb_0446_c06,tb_0446_c06,1 orphan(s) -> aspects=['structure'],"The response should follow tutoring presentation conventions: use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)",
tb_0448,keep,tb_0448_c03,tb_0448_c03,"The response must use the table 7-10 example and compute the full $59 total, then contrast it with the student's incorrect subtotal (≤$41). ","The response must use the table 7-10 example and compute the full $59 total, then contrast it with the student's incorrect subtotal (≤$41). ",agent3; single worked example computation + contrast
tb_0448,keep,tb_0448_c05,tb_0448_c05,"The response must supply one corrected method that (a) uses `<=` and (b) uses `| |`, (c) calls `walkDogs`, and (d) updates totalMoney with 5 x dogsWalked + bonus.","The response must supply one corrected method that (a) uses `<=` and (b) uses `| |`, (c) calls `walkDogs`, and (d) updates totalMoney with 5 x dogsWalked + bonus.",agent3; single corrected method (one artifact)
tb_0448,format_consolidated,tb_0448_c10,tb_0448_c10,"1 orphan(s) -> aspects=['math', 'code']","The response should follow tutoring presentation conventions: render mathematical expressions in LaTeX; present code in fenced code blocks with correct syntax. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)",
tb_0449,format_consolidated,tb_0449_c13,tb_0449_c18,1 orphan(s) -> aspects=['structure'],"The response should follow tutoring presentation conventions: use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)",
tb_0451,keep,tb_0451_c01,tb_0451_c01,"The response must explicitly state that the student's derivative calculation does not answer why H(x) is well-defined, and explain that providing existence comes before finding derivatives.","The response must explicitly state that the student's derivative calculation does not answer why H(x) is well-defined, and explain that providing existence comes before finding derivatives.",agent3; state + explain same single concept
tb_0451,keep,tb_0451_c02,tb_0451_c02,The response must explain that sin(t)/t has a removable discontinuity at t = 0 and explicitly state that   \[   \lim_{t \to 0} \frac{\sin(t)}{t} = 1   \].,The response must explain that sin(t)/t has a removable discontinuity at t = 0 and explicitly state that   \[   \lim_{t \to 0} \frac{\sin(t)}{t} = 1   \].,agent3; one concept: removable discontinuity because limit=1
tb_0451,keep,tb_0451_c06,tb_0451_c06,The response must explicitly state the principle that a function does not need to be defined at every point to be integrable over an interval.,The response must explicitly state the principle that a function does not need to be defined at every point to be integrable over an interval.,agent3; single principle
tb_0452,format_consolidated,"tb_0452_c06,tb_0452_c07",tb_0452_c07,"2 orphan(s) -> aspects=['persona', 'structure', 'math']","The response should follow tutoring presentation conventions: address the student in the second person (conversational tutor voice); use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity; render mathematical expressions in LaTeX. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)",
tb_0453,keep,tb_0453_c01,tb_0453_c01,"The response must acknowledge that student has applied correct approach that to calculate the heat released in the process of combustion, first we need to calculate the number of moles of methane.","The response must acknowledge that student has applied correct approach that to calculate the heat released in the process of combustion, first we need to calculate the number of moles of methane.",agent3; single acknowledgment
